timestamp,open,high,low,close,volume
2025-12-18 23:50:30Z,0.98019,0.98038,0.97997,0.98038,0.0
2025-12-18 23:50:45Z,0.98038,0.9808,0.98038,0.98064,0.0
2025-12-18 23:51:00Z,0.98064,0.98089,0.98047,0.98089,0.0
2025-12-18 23:51:15Z,0.98089,0.98092,0.98047,0.98064,0.0
2025-12-18 23:51:30Z,0.98064,0.98106,0.98047,0.98106,0.0
2025-12-18 23:51:45Z,0.98106,0.9813,0.98089,0.98105,0.0
2025-12-18 23:52:00Z,0.98105,0.98177,0.98102,0.98173,0.0
2025-12-18 23:52:15Z,0.98173,0.98182,0.98127,0.98144,0.0
2025-12-18 23:52:30Z,0.98144,0.98146,0.98118,0.98118,0.0
2025-12-18 23:52:45Z,0.98118,0.9814,0.9811,0.98133,0.0
2025-12-18 23:53:00Z,0.98133,0.98141,0.98094,0.98116,0.0
2025-12-18 23:53:15Z,0.98116,0.98126,0.98092,0.98092,0.0
2025-12-18 23:53:30Z,0.98092,0.98124,0.98086,0.98124,0.0
2025-12-18 23:53:45Z,0.98128,0.98139,0.98112,0.98133,0.0
2025-12-18 23:54:00Z,0.98131,0.98154,0.98107,0.98113,0.0
2025-12-18 23:54:15Z,0.98107,0.9811,0.98073,0.98094,0.0
2025-12-18 23:54:30Z,0.98096,0.98101,0.98082,0.98088,0.0
2025-12-18 23:54:45Z,0.98092,0.98095,0.98022,0.98022,0.0
2025-12-18 23:55:00Z,0.9802,0.98025,0.97956,0.97956,0.0
2025-12-18 23:55:15Z,0.97959,0.97964,0.97924,0.97944,0.0
2025-12-18 23:55:30Z,0.97948,0.97965,0.97918,0.97922,0.0
2025-12-18 23:55:45Z,0.97925,0.97946,0.97903,0.97933,0.0
2025-12-18 23:56:00Z,0.97933,0.97941,0.97907,0.97927,0.0
2025-12-18 23:56:15Z,0.97927,0.97932,0.97905,0.97927,0.0
2025-12-18 23:56:30Z,0.97927,0.97991,0.97927,0.97979,0.0
2025-12-18 23:56:45Z,0.97979,0.97992,0.97961,0.97973,0.0
2025-12-18 23:57:00Z,0.97973,0.98021,0.97969,0.98019,0.0
2025-12-18 23:57:15Z,0.98019,0.98045,0.9801,0.98033,0.0
2025-12-18 23:57:30Z,0.98033,0.98036,0.97993,0.98029,0.0
2025-12-18 23:57:45Z,0.98029,0.98057,0.98021,0.98046,0.0
2025-12-18 23:58:00Z,0.98046,0.98079,0.98039,0.98071,0.0
2025-12-18 23:58:15Z,0.98068,0.98084,0.98042,0.98084,0.0
2025-12-18 23:58:30Z,0.98088,0.98117,0.9808,0.98099,0.0
2025-12-18 23:58:45Z,0.98103,0.98149,0.98099,0.98146,0.0
2025-12-18 23:59:00Z,0.98143,0.98151,0.98132,0.98132,0.0
2025-12-18 23:59:15Z,0.98136,0.98144,0.98094,0.98143,0.0
2025-12-18 23:59:30Z,0.98148,0.98154,0.98125,0.98144,0.0
2025-12-18 23:59:45Z,0.98153,0.98222,0.98153,0.98207,0.0
2025-12-19 00:00:00Z,0.98209,0.98258,0.98209,0.98258,0.0
2025-12-19 00:00:15Z,0.98262,0.98269,0.98205,0.98205,0.0
2025-12-19 00:00:30Z,0.98201,0.98202,0.98171,0.98171,0.0
2025-12-19 00:00:45Z,0.98166,0.98178,0.98159,0.98161,0.0
2025-12-19 00:01:00Z,0.98166,0.98177,0.98142,0.98145,0.0
2025-12-19 00:01:15Z,0.98145,0.98162,0.98132,0.98144,0.0
2025-12-19 00:01:30Z,0.98144,0.98193,0.98144,0.98188,0.0
2025-12-19 00:01:45Z,0.98188,0.98213,0.98181,0.9821,0.0
2025-12-19 00:02:00Z,0.9821,0.9821,0.98161,0.98181,0.0
2025-12-19 00:02:15Z,0.98181,0.98192,0.9814,0.98146,0.0
2025-12-19 00:02:30Z,0.98146,0.98167,0.98142,0.98149,0.0
2025-12-19 00:02:45Z,0.98149,0.9816,0.98129,0.98133,0.0
2025-12-19 00:03:00Z,0.98133,0.98156,0.9813,0.9814,0.0
2025-12-19 00:03:15Z,0.9814,0.98191,0.9814,0.98191,0.0
2025-12-19 00:03:30Z,0.98186,0.98191,0.98161,0.98177,0.0
2025-12-19 00:03:45Z,0.98173,0.98173,0.98142,0.98151,0.0
