timestamp,open,high,low,close,volume
2025-12-18 21:11:00Z,89.0105,89.032,89.0099,89.0146,0.0
2025-12-18 21:12:00Z,89.0141,89.0499,89.0112,89.0492,0.0
2025-12-18 21:13:00Z,89.0497,89.0579,89.0433,89.0566,0.0
2025-12-18 21:14:00Z,89.0574,89.0743,89.051,89.0687,0.0
2025-12-18 21:15:00Z,89.0687,89.0687,89.0505,89.063,0.0
2025-12-18 21:16:00Z,89.063,89.063,89.0444,89.0491,0.0
2025-12-18 21:17:00Z,89.0491,89.0504,89.0324,89.0363,0.0
2025-12-18 21:18:00Z,89.0363,89.0375,89.0244,89.035,0.0
2025-12-18 21:19:00Z,89.0338,89.0405,89.0282,89.0341,0.0
2025-12-18 21:20:00Z,89.0346,89.0435,89.025,89.0431,0.0
2025-12-18 21:21:00Z,89.0426,89.053,89.0365,89.0519,0.0
2025-12-18 21:22:00Z,89.0519,89.0544,89.0272,89.0324,0.0
2025-12-18 21:23:00Z,89.0324,89.036,89.021,89.0226,0.0
2025-12-18 21:24:00Z,89.0226,89.0332,89.0079,89.0124,0.0
2025-12-18 21:25:00Z,89.0113,89.0113,88.9887,88.9911,0.0
2025-12-18 21:26:00Z,88.9915,89.0088,88.9909,89.0039,0.0
2025-12-18 21:27:00Z,89.0048,89.0143,88.9998,89.0041,0.0
2025-12-18 21:28:00Z,89.0032,89.0062,88.985,89.005,0.0
2025-12-18 21:29:00Z,89.005,89.0063,88.9838,88.9859,0.0
2025-12-18 21:30:00Z,88.9859,88.9936,88.9745,88.9759,0.0
2025-12-18 21:31:00Z,88.9767,88.9793,88.9672,88.969,0.0
2025-12-18 21:32:00Z,88.9672,88.9851,88.963,88.9851,0.0
2025-12-18 21:33:00Z,88.9861,88.9915,88.9768,88.982,0.0
2025-12-18 21:34:00Z,88.9826,88.9855,88.9663,88.9701,0.0
2025-12-18 21:35:00Z,88.9695,88.9845,88.9651,88.9717,0.0
2025-12-18 21:36:00Z,88.9727,88.976,88.9533,88.9567,0.0
2025-12-18 21:37:00Z,88.9559,88.9722,88.9503,88.964,0.0
2025-12-18 21:38:00Z,88.9622,88.9622,88.9412,88.9511,0.0
2025-12-18 21:39:00Z,88.9511,88.9511,88.9373,88.9435,0.0
2025-12-18 21:40:00Z,88.9435,88.9518,88.9271,88.9271,0.0
2025-12-18 21:41:00Z,88.9274,88.9463,88.9255,88.9459,0.0
2025-12-18 21:42:00Z,88.945,88.945,88.9203,88.923,0.0
2025-12-18 21:43:00Z,88.923,88.9466,88.9209,88.9466,0.0
2025-12-18 21:44:00Z,88.9466,88.9562,88.9359,88.9562,0.0
2025-12-18 21:45:00Z,88.9562,88.9588,88.95,88.9557,0.0
2025-12-18 21:46:00Z,88.9557,88.9717,88.9501,88.9665,0.0
2025-12-18 21:47:00Z,88.9677,88.9831,88.9659,88.9831,0.0
2025-12-18 21:48:00Z,88.9839,89.0043,88.9812,89.0032,0.0
2025-12-18 21:49:00Z,89.0038,89.0162,89.0017,89.0083,0.0
2025-12-18 21:50:00Z,89.0083,89.0302,89.0058,89.0236,0.0
