timestamp,open,close,high,low
2025-10-21 09:00:00Z,0.71906,0.7189,0.72032,0.7189
2025-10-21 09:15:00Z,0.7189,0.71764,0.71945,0.71745
2025-10-21 09:30:00Z,0.71764,0.71656,0.71791,0.71651
2025-10-21 09:45:00Z,0.71658,0.7132,0.71668,0.71281
2025-10-21 10:00:00Z,0.7132,0.71173,0.71362,0.71149
2025-10-21 10:15:00Z,0.71173,0.71234,0.71234,0.71125
2025-10-21 10:30:00Z,0.71234,0.71232,0.71324,0.71217
2025-10-21 10:45:00Z,0.71231,0.7134,0.71369,0.71212
2025-10-21 11:00:00Z,0.71342,0.71147,0.71342,0.71129
2025-10-21 11:15:00Z,0.71147,0.71264,0.71296,0.71116
2025-10-21 11:30:00Z,0.71266,0.71123,0.71321,0.71068
2025-10-21 11:45:00Z,0.71123,0.71129,0.71182,0.70986
2025-10-21 12:00:00Z,0.71127,0.71371,0.71372,0.71036
2025-10-21 12:15:00Z,0.71373,0.71189,0.71374,0.71185
2025-10-21 12:30:00Z,0.71189,0.71327,0.71356,0.71188
2025-10-21 12:45:00Z,0.71329,0.71398,0.71422,0.71307
2025-10-21 13:00:00Z,0.71398,0.71258,0.71412,0.71248
2025-10-21 13:15:00Z,0.71258,0.71112,0.71264,0.71108
2025-10-21 13:30:00Z,0.71112,0.71169,0.71208,0.71098
2025-10-21 13:45:00Z,0.71167,0.71184,0.71224,0.71099
2025-10-21 14:00:00Z,0.71188,0.70966,0.71195,0.70962
2025-10-21 14:15:00Z,0.70966,0.7119,0.71255,0.70945
2025-10-21 14:30:00Z,0.71192,0.71303,0.71361,0.71141
2025-10-21 14:45:00Z,0.71303,0.71373,0.71459,0.71294
2025-10-21 15:00:00Z,0.71376,0.71129,0.71392,0.71121
2025-10-21 15:15:00Z,0.71129,0.7115,0.71166,0.70984
2025-10-21 15:30:00Z,0.71153,0.70965,0.71163,0.70956
2025-10-21 15:45:00Z,0.70967,0.71008,0.71126,0.70929
2025-10-21 16:00:00Z,0.71008,0.70879,0.71088,0.70807
