timestamp,open,close,high,low
2025-10-05 23:00:00Z,1.33265,1.32878,1.33343,1.32767
2025-10-06 00:00:00Z,1.32875,1.32818,1.33141,1.32686
2025-10-06 01:00:00Z,1.32818,1.32714,1.32893,1.32414
2025-10-06 02:00:00Z,1.32714,1.32794,1.33284,1.32618
2025-10-06 03:00:00Z,1.32794,1.33003,1.33293,1.3256
2025-10-06 04:00:00Z,1.33,1.33036,1.33162,1.32842
2025-10-06 05:00:00Z,1.33036,1.33472,1.33563,1.32956
2025-10-06 06:00:00Z,1.33472,1.33553,1.33748,1.33326
2025-10-06 07:00:00Z,1.33557,1.33432,1.33665,1.33301
2025-10-06 08:00:00Z,1.33435,1.33023,1.33657,1.32964
2025-10-06 09:00:00Z,1.33025,1.32807,1.33025,1.32646
2025-10-06 10:00:00Z,1.32805,1.32805,1.32921,1.32561
2025-10-06 11:00:00Z,1.32804,1.32259,1.32825,1.32097
2025-10-06 12:00:00Z,1.32259,1.3239,1.32581,1.32166
2025-10-06 13:00:00Z,1.32383,1.32596,1.32655,1.32301
2025-10-06 14:00:00Z,1.32598,1.32223,1.32832,1.32211
2025-10-06 15:00:00Z,1.32223,1.32353,1.32529,1.32056
2025-10-06 16:00:00Z,1.32351,1.32282,1.32753,1.32128
2025-10-06 17:00:00Z,1.32274,1.3202,1.32607,1.31988
2025-10-06 18:00:00Z,1.3202,1.31712,1.3222,1.31654
2025-10-06 19:00:00Z,1.3171,1.31314,1.31776,1.31249
2025-10-06 20:00:00Z,1.31314,1.31015,1.31314,1.30752
2025-10-06 21:00:00Z,1.31018,1.31225,1.31503,1.30986
2025-10-06 22:00:00Z,1.31225,1.30525,1.31273,1.30442
2025-10-06 23:00:00Z,1.30527,1.30272,1.30861,1.30255
2025-10-07 00:00:00Z,1.30275,1.30213,1.30298,1.30001
2025-10-07 01:00:00Z,1.30213,1.29781,1.3034,1.29733
2025-10-07 02:00:00Z,1.29781,1.29823,1.29993,1.29475
2025-10-07 03:00:00Z,1.29823,1.29744,1.29917,1.29554
2025-10-07 04:00:00Z,1.29742,1.29693,1.30002,1.29558
2025-10-07 05:00:00Z,1.29693,1.28833,1.29737,1.2877
2025-10-07 06:00:00Z,1.28835,1.28561,1.28904,1.28323
2025-10-07 07:00:00Z,1.28561,1.28445,1.28792,1.28367
2025-10-07 08:00:00Z,1.28446,1.28683,1.28778,1.28392
2025-10-07 09:00:00Z,1.2868,1.28601,1.28791,1.28281
2025-10-07 10:00:00Z,1.28599,1.28738,1.28788,1.2841
2025-10-07 11:00:00Z,1.28737,1.28646,1.29044,1.28559
2025-10-07 12:00:00Z,1.28646,1.28783,1.28814,1.28449
2025-10-07 13:00:00Z,1.28786,1.28457,1.28995,1.284
2025-10-07 14:00:00Z,1.28463,1.28664,1.2883,1.28417
2025-10-07 15:00:00Z,1.28664,1.29302,1.29422,1.28513
2025-10-07 16:00:00Z,1.293,1.2953,1.29765,1.2924
2025-10-07 17:00:00Z,1.2953,1.29421,1.29563,1.29089
2025-10-07 18:00:00Z,1.29421,1.29927,1.30332,1.29325
2025-10-07 19:00:00Z,1.29924,1.29628,1.30124,1.29531
2025-10-07 20:00:00Z,1.29622,1.29378,1.29802,1.29213
2025-10-07 21:00:00Z,1.29378,1.29418,1.29555,1.29138
2025-10-07 22:00:00Z,1.29404,1.29386,1.297,1.29292
2025-10-07 23:00:00Z,1.2939,1.2977,1.30027,1.29279
2025-10-08 00:00:00Z,1.2977,1.29666,1.29944,1.29507
2025-10-08 01:00:00Z,1.29664,1.29709,1.29863,1.29429
2025-10-08 02:00:00Z,1.29707,1.29835,1.30063,1.29647
2025-10-08 03:00:00Z,1.29838,1.29677,1.30039,1.29626
2025-10-08 04:00:00Z,1.29687,1.29666,1.29788,1.29412
2025-10-08 05:00:00Z,1.29665,1.29756,1.29861,1.29394
2025-10-08 06:00:00Z,1.29756,1.3016,1.30312,1.2975
2025-10-08 07:00:00Z,1.30162,1.30006,1.30368,1.29997
2025-10-08 08:00:00Z,1.30006,1.3029,1.30295,1.29881
2025-10-08 09:00:00Z,1.30293,1.29772,1.30342,1.29736
2025-10-08 10:00:00Z,1.29772,1.29896,1.30075,1.29593
2025-10-08 11:00:00Z,1.29896,1.30168,1.30255,1.29665
2025-10-08 12:00:00Z,1.30166,1.30082,1.30339,1.29911
2025-10-08 13:00:00Z,1.30082,1.30006,1.30177,1.29732
2025-10-08 14:00:00Z,1.30004,1.30009,1.30194,1.29796
2025-10-08 15:00:00Z,1.30007,1.29808,1.30185,1.29696
2025-10-08 16:00:00Z,1.29808,1.29937,1.30084,1.29651
2025-10-08 17:00:00Z,1.29937,1.29564,1.29995,1.29546
2025-10-08 18:00:00Z,1.29564,1.29822,1.29886,1.29382
2025-10-08 19:00:00Z,1.29818,1.29584,1.29857,1.29497
2025-10-08 20:00:00Z,1.29582,1.2995,1.30137,1.29545
2025-10-08 21:00:00Z,1.2995,1.30432,1.30446,1.29778
2025-10-08 22:00:00Z,1.30429,1.30499,1.30608,1.30265
2025-10-08 23:00:00Z,1.30499,1.30936,1.30941,1.30302
2025-10-09 00:00:00Z,1.30934,1.30864,1.31105,1.30762
2025-10-09 01:00:00Z,1.30862,1.3139,1.31401,1.30862
2025-10-09 02:00:00Z,1.3139,1.31819,1.31961,1.31351
2025-10-09 03:00:00Z,1.31819,1.31794,1.32173,1.31631
2025-10-09 04:00:00Z,1.31797,1.31463,1.31799,1.31389
2025-10-09 05:00:00Z,1.31465,1.31502,1.31753,1.31214
2025-10-09 06:00:00Z,1.31502,1.31592,1.31794,1.31425
2025-10-09 07:00:00Z,1.31595,1.32007,1.32018,1.31431
2025-10-09 08:00:00Z,1.32007,1.32386,1.32563,1.31974
2025-10-09 09:00:00Z,1.32386,1.31818,1.3256,1.3172
2025-10-09 10:00:00Z,1.31814,1.31354,1.31837,1.31316
2025-10-09 11:00:00Z,1.31354,1.31403,1.315,1.31179
2025-10-09 12:00:00Z,1.31403,1.31836,1.31885,1.31378
2025-10-09 13:00:00Z,1.31834,1.32395,1.32642,1.31771
2025-10-09 14:00:00Z,1.32399,1.32782,1.32819,1.32365
2025-10-09 15:00:00Z,1.32781,1.33304,1.33438,1.32549
2025-10-09 16:00:00Z,1.33304,1.33734,1.33946,1.33165
2025-10-09 17:00:00Z,1.33734,1.3406,1.34085,1.33691
2025-10-09 18:00:00Z,1.34063,1.34454,1.34655,1.34062
2025-10-09 19:00:00Z,1.34454,1.34719,1.34758,1.34256
2025-10-09 20:00:00Z,1.34722,1.34902,1.34934,1.34661
2025-10-09 21:00:00Z,1.34902,1.35115,1.35211,1.34839
2025-10-09 22:00:00Z,1.35115,1.35538,1.35656,1.34945
2025-10-09 23:00:00Z,1.35528,1.35545,1.35696,1.35393
2025-10-10 00:00:00Z,1.35539,1.36004,1.36036,1.3547
2025-10-10 01:00:00Z,1.36004,1.35731,1.36186,1.35676
2025-10-10 02:00:00Z,1.3573,1.3585,1.35907,1.35506
2025-10-10 02:34:00Z,1.35823,1.35842,1.35862,1.35821
2025-10-10 02:35:00Z,1.35842,1.35857,1.35868,1.35836
2025-10-10 02:36:00Z,1.35857,1.35832,1.35857,1.35772
2025-10-10 02:37:00Z,1.3583,1.35812,1.3583,1.35776
2025-10-10 02:38:00Z,1.3581,1.35818,1.3585,1.35794
2025-10-10 02:39:00Z,1.35817,1.35853,1.35858,1.35783
2025-10-10 02:40:00Z,1.35855,1.35841,1.35866,1.35815
2025-10-10 02:41:00Z,1.35841,1.35825,1.35845,1.35783
2025-10-10 02:42:00Z,1.35825,1.35872,1.35885,1.35816
2025-10-10 02:43:00Z,1.35866,1.3585,1.35907,1.35841
2025-10-10 02:44:00Z,1.35852,1.35868,1.35885,1.35828
2025-10-10 02:45:00Z,1.35872,1.35934,1.35934,1.35872
